"Case Number","Date",,"Address","Charge","Charge Description",,
20140104306,"1/4/2014","7:32:00PM","599 PREDDY BLVD/RANDLEMAN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140104324,"1/4/2014","8:18:00PM","899 LINCOLN ST/GORRELL ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140104329,"1/4/2014","8:42:00PM","799 GILLESPIE ST/MCCONNELL RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140104329,"1/4/2014","8:42:00PM","999 LINCOLN ST/E LEE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140105101,"1/5/2014","2:25:00PM","4201 W WENDOVER AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140105135,"1/5/2014","5:00:00PM","305 S SWING RD/BRIDFORD PKWY","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140105251,"1/5/2014 11:17:00PM",,"199 S ELM ST/W FEBRUARY ONE PL","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140106235,"1/6/2014","5:03:00PM","2699 N CHURCH ST/E CONE BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20130106329,"1/6/2014 10:07:00PM",,"399 W WASHINGTON ST/EUGENE ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140107269,"1/7/2014","6:20:00PM","799 GILLESPIE ST/MCCONNELL RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140107283,"1/7/2014","6:54:00PM","799 GILLESPIE ST/MCCONNELL RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140107295,"1/7/2014","7:29:00PM","2999 RANDLEMAN RD/W VANDALIA RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140107337,"1/7/2014 10:12:43PM",,"4422 W WENDOVER AV/LANDMARK CENTER DR","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140107267,"1/7/2014","6:12:00PM","1098 E CONE BLVD/YANCEYVILLE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140107292,"1/7/2014","7:25:00PM","503 GUILFORD COLLEGE RD/BRIDFORD PKWY","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140102031,"1/2/2014 12:00:00AM",,"3299 BATTLEGROUND AV/WESTRIDGE RD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140102279,"1/2/2014 12:00:00AM",,"3647 SPRING GARDEN ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140102312,"1/2/2014 12:00:00AM",,"3079 BATTLEGROUND AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140105075,"1/5/2014 12:00:00AM",,"599 DENNY RD/FOCH ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140108053,"1/8/2014","8:15:00AM","2099 WESTRIDGE RD/BATTLEGROUND AV","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20140108108,"1/8/2014","8:38:00AM",,"2099 WESTRIDGE RD/BATTLEGROUND AV","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140108119,"1/8/2014","9:54:00AM",,"2099 WESTRIDGE RD/BATTLEGROUND AV","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140108132,"1/8/2014 10:14:00AM",,,"2099 WESTRIDGE RD/BATTLEGROUND AV","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140108141,"1/8/2014 10:30:00AM",,,"2099 WESTRIDGE RD/BATTLEGROUND AV","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140108221,"1/8/2014","1:22:00PM",,"2099 KERSEY ST/GARRETT ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140108197,"1/8/2014 12:39:00PM",,,"2099 WESTRIDGE RD/BATTLEGROUND AV","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140106168,"1/6/2014 12:00:00AM",,,"1600 CODY AV/SUMMIT AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",
20140108257,"1/8/2014","2:12:00PM",,"3299 BATTLEGROUND AV/WESTRIDGE RD","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140108101,"1/8/2014","9:26:00AM",,"1698 E WENDOVER AV/HUFFMAN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20140107354,"1/7/2014 12:00:00AM",,,"599 W MEADOWVIEW RD/ATLANTA ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140108081,"1/8/2014 12:00:00AM",,,"3001 BATTLEGROUND AV/PISGAH CHURCH RD","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",
20140109055,"1/9/2014","5:18:00AM",,"1899 WESTRIDGE RD/WHITEHURST RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20140109058,"1/9/2014","5:55:00AM",,"3999 W WENDOVER AV/S EDWARDIA DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20140107112,"1/7/2014 12:00:00AM",,,"3299 BATTLEGROUND AV/WESTRIDGE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20140107149,"1/7/2014 12:00:00AM",,,"3299 BATTLEGROUND AV/WESTRIDGE RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140109206,"1/9/2014","1:53:00PM",,"2099 W VANDALIA RD/PINE LAKE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140109242,"1/9/2014","2:49:00PM",,"1999 W VANDALIA RD/PINECROFT RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140109294,"1/9/2014","5:01:00PM",,"599 YANCEYVILLE ST/SUMMIT AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140109328,"1/9/2014","6:02:00PM",,"3721 SPRING GARDEN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20140109388,"1/9/2014","8:42:00PM",,"3599 LYNHAVEN DR/GREENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140109104,"1/9/2014 12:00:00AM",,,"699 W MARKET ST/N CEDAR ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",
20140109437,"1/9/2014 11:01:00PM",,,"2699 HIGH POINT RD/W FLORIDA ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20140109450,"1/9/2014 11:45:00PM",,,"2515 HIGH POINT RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20140109441,"1/9/2014 11:21:00PM",,,"2889 IMMANUEL RD/S HOLDEN RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161226136,"12/26/2016 10:05:00PM",,,"2229 VANSTORY ST/W MEADOWVIEW RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20161227005,"12/27/2016 12:23:00AM",,,"221 I-40W\BUS 85S/MARTIN LUTHER KING JR DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20161227043,"12/27/2016",,"8:07:00AM","1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161227056,"12/27/2016",,"8:49:00AM","1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161228052,"12/28/2016",,"8:18:00AM","4799 JOSEPH M BRYAN BLVD/FLEMING RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",
20161228104,"12/28/2016 11:10:00AM",,,"1599 US 29 N/E WENDOVER AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161228054,"12/28/2016 12:02:00PM",,,"3599 LYNHAVEN DR/GREENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161110051,"11/10/2016",,"8:28:00AM","299 ELMWOOD DR/W NEWLYN ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161110059,"11/10/2016",,"8:58:00AM","299 ELMWOOD DR/W NEWLYN ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20161128103,"11/28/2016 11:11:00AM",,,"3699 WATAUGA DR/WESTMINSTER DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",
20171207076,"12/7/2016","9:09:00AM","299 ELMWOOD DR/W NEWLYN ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161219136,"12/19/2016","7:00:00AM","1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161207059,"12/7/2016","8:35:00AM","299 ELMWOOD DR/W NEWLYN ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161208112,"12/8/2016 10:52:00AM",,"1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20171227059,"12/27/2016","9:21:00AM","1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161227046,"12/27/2016","8:18:00AM","1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161222166,"12/22/2016","1:31:00PM","1015 W MEADOWVIEW RD/GLENHAVEN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161229060,"12/29/2016","9:25:00AM","1599 SPRING GARDEN ST/S AYCOCK ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20161226127,"12/26/2016 12:00:00AM",,"3704 W GATE CITY BLVD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161127183,"11/27/2016 12:00:00AM",,"2699 SEAWELL RD/PINECROFT RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161227100,"12/27/2016","1:25:00PM","2469 RANDLEMAN RD/I-40W\BUS 85S","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20161230136,"12/30/2016 11:44:00AM",,"1798 FREEMAN MILL RD/W FLORIDA ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20161231062,"12/31/2016 11:44:00AM",,"899 NORWALK ST/HEWITT ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161223166,"12/23/2016","4:19:00PM","799 PEMBROKE RD/NORTHLINE AV","20-158.1","FAIL TO YIELD RIGHT-OF-WAY",,
20161231154,"12/31/2016 12:00:00AM",,"5549 W FRIENDLY AV/DOLLEY MADISON RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20161231137,"12/31/2016","6:24:00PM","3199 KATHLEEN AV/PEMBROKE RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20161229137,"12/29/2016 12:00:00AM",,"6399 W MARKET ST/STAGE COACH TR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161224137,"12/24/2016 12:00:00AM",,"2315 E MARKET ST/N ENGLISH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20161230091,"12/30/2016 12:00:00AM",,"2849 FOUR SEASONS BLVD/CREEK RIDGE RD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20161228292,"12/28/2016","9:15:57PM","3299 IMMANUEL RD/VICTORY ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20161222127,"12/22/2016 11:56:00AM",,"2749 HOLLY DR/WILTON DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20161231154,"12/31/2016","8:04:00PM","5549 W FRIENDLY AV/DOLLEY MADISON RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150113115,"1/13/2015 11:12:54AM",,"1201 COUNTRY CLUB DR","20-158.1","FAIL TO YIELD RIGHT-OF-WAY",,
20150113088,"1/13/2015","9:57:00AM","199 N EUGENE ST/W FRIENDLY AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150112057,"1/12/2015","8:46:00AM","2367 YANCEYVILLE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150108243,"1/8/2015 12:00:00AM",,"3299 HIGH POINT RD/KOURY BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140112275,"1/12/2015 10:29:00PM",,"2498 S HOLDEN RD/FARMINGTON DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150113371,"1/13/2015 11:47:00PM",,"1572 NEW GARDEN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150114013,"1/14/2015","1:36:00AM","299 W SMITH ST/SIMPSON ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150115315,"1/15/2015 10:15:00PM",,"999 SULLIVAN ST/PARK AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150116044,"1/16/2015","7:58:00AM","2889 S ELM-EUGENE ST/I-40E\BUS 85N","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150116101,"1/16/2015 11:56:00AM",,"1298 E WENDOVER AV/E LINDSAY ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150113215,"1/13/2015 12:00:00AM",,"1298 JOSEPH M BRYAN BLVD/BENJAMIN PKWY","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150112256,"1/12/2015 12:00:00AM",,"1498 E CONE BLVD/SUMMIT AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150114179,"1/14/2015 12:00:00AM",,"3198 E WENDOVER AV/HUFFINE MILL RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150117001,"1/17/2015 12:01:00AM",,"799 N ENGLISH ST/E WENDOVER AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150110022,"1/10/2015 12:00:00AM",,"3799 S ELM-EUGENE ST/VIVIAN LN","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150117186,"1/17/2015 12:00:00AM",,"499 S BOOKER ST/CUNNINGHAM ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150116222,"1/16/2015 12:00:00AM",,"100 N EUGENE ST/W MARKET ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150108293,"1/8/2015 12:00:00AM",,"100 N EDGEWORTH ST/W MARKET ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150117244,"1/17/2015 12:00:00AM",,"299 S SPRING ST/W WASHINGTON ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150118213,"1/18/2015 10:33:00PM",,"1948 E MARKET ST/GILLESPIE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150117123,"1/17/2015","2:14:00PM","515 CREEK RIDGE RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150119027,"1/19/2015","6:56:00AM","1098 E CONE BLVD/YANCEYVILLE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150119007,"1/19/2015","1:10:00AM","999 W FLORIDA ST/HIGHLAND AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150117051,"1/17/2015","1:48:00AM","305 N CHURCH ST/SUMMIT AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150117120,"1/17/2015","2:03:00PM","399 CREEK RIDGE RD/RANDLEMAN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150118111,"1/18/2015","3:00:00PM","4448 REHOBETH CHURCH RD/I-85 N ON RAMP","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150114218,"1/14/2015 12:00:00AM",,"1499 ORCHARD ST/W FLORIDA ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150115326,"1/15/2015 12:00:00AM",,"799 GARRETT ST/KERSEY ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150120012,"1/20/2015","1:24:00AM","4498 W MARKET ST/UNITED ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150120331,"1/20/2015 10:59:00PM",,"1998 SPRING GARDEN ST/MILTON ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150121002,"1/21/2015 12:37:00AM",,"3298 S HOLDEN RD/W VANDALIA RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150121296,"1/21/2015","6:37:00PM","3089 SUMMIT AV/E CONE BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150118205,"1/18/2015 12:00:00AM",,"3099 NATHANAEL RD/STRATFORD DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20141228043,"12/28/2014 12:00:00AM",,"800 CIRCLE DR/SULLIVAN ST","20-158.1","FAIL TO YIELD RIGHT-OF-WAY",,
20150116176,"1/16/2015 12:00:00AM",,"4199 DONEGAL DR/GLENDALE DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150117232,"1/17/2015","8:49:08PM","1798 FREEMAN MILL RD/W FLORIDA ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150123081,"1/23/2015 10:38:00AM",,"1151 E WENDOVER AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150121314,"1/21/2015 12:00:00AM",,"1649 16TH ST/16TH CT","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150122007,"1/22/2015 12:08:06AM",,"2599 MCCONNELL RD/ARBOR DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150120284,"1/20/2015 12:00:00AM",,"3729 BATTLEGROUND AV/BRASSFIELD RD","20-158.1","FAIL TO YIELD RIGHT-OF-WAY",,
20150116046,"1/16/2015 12:00:00AM",,"898 W WENDOVER AV/HILL ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150117002,"1/17/2015 12:00:00AM",,"6120 LANDMARK CENTER BLVD/BRIDFORD PL","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150118158,"1/18/2015","6:20:00PM","4699 BECKFORD DR/FAIRFAX RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150124002,"1/24/2015 12:15:00AM",,"799 GARRETT ST/KERSEY ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20151024238,"1/24/2015 10:10:00PM",,"2454 FAIRFAX RD","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150124003,"1/25/2015 12:05:00AM",,"4643 BECKFORD DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150125207,"1/25/2015","9:11:00PM","499 S BOOKER ST/CUNNINGHAM ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20150121334,"1/21/2015 12:00:00AM",,"2699 MCCONNELL RD/BANNER AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150122339,"1/22/2015 12:00:00AM",,"3599 HOLTS CHAPEL RD/PINE ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150127072,"1/27/2015","9:38:00AM","399 W FRIENDLY AV/N EUGENE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150127122,"1/27/2015 12:14:00PM",,"3799 COTSWOLD AV/COTSWOLD TER","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150127187,"1/27/2015","3:18:00PM","3749 REHOBETH CHURCH RD/GREENHAVEN DR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150123246,"1/23/2015 12:00:00AM",,"799 DICK ST/UNION ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150127304,"1/27/2015 11:18:00PM",,"1899 S HOLDEN RD/ISLER ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150128030,"1/28/2015","4:12:00AM","1299 W NORTHWOOD ST/DOVER RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150122217,"1/22/2015 12:00:00AM",,"1299 BENJAMIN PKWY/JOSEPH M BRYAN BLVD","20-158(B)(2)(B)","FAIL TO YIELD TO PEDESTRIAN",,
20150126286,"1/26/2015 12:00:00AM",,"3509 BATTLEGROUND AV/BRITISH LAKE DR","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150126155,"1/26/2015 12:00:00AM",,"1017 SYKES AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150124028,"1/24/2015 12:00:00AM",,"1599 RANDLEMAN RD/W FLORIDA ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150124019,"1/24/2015 12:00:00AM",,"2399 RANDLEMAN RD/W MEADOWVIEW RD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150126290,"1/26/2015 12:00:00AM",,"4899 HILLTOP RD/STANLEY RD","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20150129064,"1/29/2015","9:13:00AM","2314 N CHURCH ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20150129297,"1/29/2015 10:40:00PM",,"1571 NEW GARDEN RD/HIGHWOODS CIR","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140109441,"1/9/2014 11:21:00PM",,"2889 IMMANUEL RD/S HOLDEN RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140103132,"1/3/2014","6:31:00AM","2499 REGENTS PARK LN/BLUFF RUN DR","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140109271,"1/9/2014","3:54:00PM","199 W SMITH ST/N GREENE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140110104,"1/10/2014 10:11:00AM",,"989 N CHURCH ST/E WENDOVER AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140108101,"1/8/2014 12:00:00AM",,"1698 E WENDOVER AV/HUFFMAN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140109342,"1/9/2014","6:43:00PM","1399 SUMMIT AV/BANGLE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140110246,"1/10/2014","3:50:00PM","1899 E LEE ST/LINCOLN ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140110393,"1/10/2014 12:00:00AM",,"1050 W LEE ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140110170,"1/10/2014 12:00:00AM",,"199 MUIRS CHAPEL RD/WESTWOOD RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140108322,"1/8/2014 12:00:00AM",,"1199 SUMMIT AV/FOURTH ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140108341,"1/8/2014 12:00:00AM",,"1749 SPRY ST/BRYSON ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140111239,"1/11/2014","7:40:00PM","4299 HOBBS RD/JEFFERSON RD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140110216,"1/10/2014","2:54:00PM","1199 LEXINGTON AV/OAK ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140111213,"1/11/2014","5:55:00PM","399 W SMITH ST/N EUGENE ST","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20140111302,"1/11/2014 12:00:00AM",,"599 YANCEYVILLE ST/SUMMIT AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140112161,"1/12/2014","4:17:00PM","2399 FOUR SEASONS BLVD/BRIDGETTE BLVD","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140112269,"1/12/2014 11:46:00PM",,"1099 ARNOLD ST/E WENDOVER AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140113015,"1/13/2014 12:52:00AM",,"399 W WASHINGTON ST/EUGENE ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140106255,"1/6/2014 12:00:00AM",,"689 GREEN VALLEY RD/BENJAMIN PKWY","20-158.1","FAIL TO YIELD RIGHT-OF-WAY",,
20140113253,"1/13/2014","7:56:00PM","1599 CUNNINGHAM ST/S BOOKER ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140113309,"1/13/2014 11:05:00PM",,"503 GUILFORD COLLEGE RD/BRIDFORD PKWY","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140113074,"1/13/2014 12:00:00AM",,"599 N HOLDEN RD/W FRIENDLY AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140113304,"1/13/2014 10:41:00PM",,"199 N DAVIE ST/E FRIENDLY AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140114066,"1/14/2014","9:51:00AM","3131 BATTLEGROUND AV/TALIAFERRO RD","20-158(B)(2)(A)","ILLEGAL RIGHT TURN ON RED",,
20140112080,"1/12/2014 12:00:00AM",,"1099 SULLIVAN ST/E LINDSAY ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140112086,"1/12/2014 12:00:00AM",,"899 SUMMIT AV/SULLIVAN ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140112081,"1/12/2014 12:00:00AM",,"799 DEWEY ST/SUMMIT AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140112120,"1/12/2014 12:00:00AM",,"499 N BENBOW RD/LUTHERAN ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140112095,"1/12/2014 12:00:00AM",,"999 SUMMIT AV/E BESSEMER AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140111235,"1/11/2014","6:57:00PM","799 COLLEGE RD/W FRIENDLY AV","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140113317,"1/13/2014 11:58:46PM",,"3999 FRAZIER RD/KEELER ST","20-158","FAIL TO STOP AT RED LIGHT/STOP SIGN",,
20140114246,"1/14/2014","5:26:00PM","800 NEW GARDEN RD/W FRIENDLY AV","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140114298,"1/14/2014","7:57:00PM","1600 SPRING GARDEN ST","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140114289,"1/14/2014","7:26:00PM","503 GUILFORD COLLEGE RD/BRIDFORD PKWY","20-158(B2)","FAILURE TO STOP AT STOPLIGHT",,
20140115020,"1/15/2014","1:03:00AM","998 E WENDOVER AV/SUMMIT AV","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
20140115026,"1/15/2014","1:26:00AM","899 MASSEY ST/BEECH ST","20-158(B)","FAILURE TO STOP AT STOP SIGN/FLASHING RED LIGHT",,
